Metric,Dec.  2020,Dec.  2019,Dec.  2018,Company,cik_str,0,1,2,Sep.  2020,Jun.  2020,Mar.  2020,Sep.  2019,Jun.  2019,Mar.  2019,Jul.  2021,Jul.  2020,Jul.  2019,Jun.  2021,Oct.  2021,Oct.  2020,Jan.  2021,Sep.  2021,Oct.  2019,Mar.  2021,Nov.  2020,Aug.  2020,Feb.  2020,Nov.  2019,Aug.  2019,May  2020,May  2019,Feb.  2019,Jan.  2020,Jun.  2018,May  2021,Nov.  2018,Apr.  2021,Apr.  2020,Apr.  2019,Jan.  2019,"Dec.  2020 
Trade_Names 
metropolitan_area 
segment","Dec.  2020 
USD ($) 
$ ","Dec.  2019 
USD ($) 
$ ","Dec.  2018 
USD ($) 
$ ",3,"Mar.  2021 
USD ($)",Sep.  2018,"Dec.  2020 
USD ($) 
mi","Sep.  2020 
USD ($)","Jun.  2020 
USD ($)","Mar.  2020 
USD ($)","Dec.  2019 
USD ($)","Sep.  2019 
USD ($)","Jun.  2019 
USD ($)","Mar.  2019 
USD ($)","Dec.  2020 
USD ($) 
segment 
mi","Dec.  2018 
USD ($)",Aug.  2021,Feb.  2021
Unrealizedholdinggains/-lossesonavailable-for-salesecuritiesbeforetax,,,,STARBUCKS CORP (Filer) , 0000829224,,,,8300000.000000001,,,10500000.0,,,,,,,-3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unrealizedholdinggains/-lossesonavailable-for-salesecuritiesbeforetax,,,,STARBUCKS CORP (Filer) , 0000829224,,,,8300000.000000001,,,10500000.0,,,,,,,-3400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalfeerevenue,9499000000,9147000000,9454000000,STATE STREET CORP (Filer) , 0000093751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalfeerevenue,9499000000,9147000000,9454000000,STATE STREET CORP (Filer) , 0000093751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinnetunrealizedgains-lossesonavailable-for-salesecuritiesTaxes,165000000,212000000,-134000000,STATE STREET CORP (Filer) , 0000093751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netunrealizedgains-lossesonavailable-for-salesecuritiesdesignatedinfairvaluehedgesnetofrelatedtaxes,3000000.0,18000000.0,24000000.0,STATE STREET CORP (Filer) , 0000093751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenue,11703000000,11756000000,12131000000,STATE STREET CORP (Filer) , 0000093751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalnetsales,9601482000,10464991000,11821839000,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federalresearch&developmentcredits,-2.1,-0.6,-0.3,STEEL DYNAMICS INC (Filer) , 0001022671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,14351000000,14884000000,13601000000,STRYKER CORP (Filer) , 0000310764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,14351000000,14884000000,13601000000,STRYKER CORP (Filer) , 0000310764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalinterestincome,16067000000,19090000000,17988000000,Synchrony Financial (Filer) , 0001601712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenue,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,4204193000,3685281000,,,3360694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinunrealizedgains-lossesonavailable-for-salesecuritiesnetoftaxof0forperiodspresented,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,-246000,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinunrealizedgains-lossesonavailable-for-salesecuritiestax,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinunrealizedgains-lossesonavailable-for-salesecuritiestax,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinunrealizedgains-lossesonavailable-for-salesecuritiestax,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,4204193000,3685281000,,,3360694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,,,,SYNOPSYS INC (Filer) , 0000883241,,,,,,,,,,,,,,4204193000,3685281000,,,3360694000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,SYNOPSYS INC (Filer) , 0000883241,Deferredrevenue,30113000,2367000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,11558982000,,,SYSCO CORP (Filer) , 0000096021,,,,11777379000,52893310000,,,60113922000,,16136893000,,,,,,,,,11824589000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,11558982000,,,SYSCO CORP (Filer) , 0000096021,,,,11777379000,52893310000,,,60113922000,,16136893000,,,,,,,,,11824589000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,68397000000.0,44998000000.0,43310000000.0,"T-Mobile US, Inc. (Filer) ", 0001283699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,6206700000.0,5617900000.0,5372600000.0,PRICE T ROWE GROUP INC (Filer) , 0001113169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,6206700000.0,5617900000.0,5372600000.0,PRICE T ROWE GROUP INC (Filer) , 0001113169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,6206700000.0,5617900000.0,5372600000.0,PRICE T ROWE GROUP INC (Filer) , 0001113169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,6206700000.0,5617900000.0,5372600000.0,PRICE T ROWE GROUP INC (Filer) , 0001113169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,6206700000.0,5617900000.0,5372600000.0,PRICE T ROWE GROUP INC (Filer) , 0001113169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenue,,,,TAKE TWO INTERACTIVE SOFTWARE INC (Filer) , 0000946581,,,,,,3088970000,,,2668394000,,,,,,,,,,3372772000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinfairvalueofavailable-for-salesecurities,,,,TAKE TWO INTERACTIVE SOFTWARE INC (Filer) , 0000946581,,,,,,-3332000,,,2440000,,,,,,,,,,3364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinfairvalueofavailable-for-salesecurities,,,,TAKE TWO INTERACTIVE SOFTWARE INC (Filer) , 0000946581,,,,,,-3332000,,,2440000,,,,,,,,,,3364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Changeinfairvalueofavailable-for-salesecurities,,,,TAKE TWO INTERACTIVE SOFTWARE INC (Filer) , 0000946581,,,,,,-3332000,,,2440000,,,,,,,,,,3364000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TAKE TWO INTERACTIVE SOFTWARE INC (Filer) , 0000946581,Deferredrevenue,3323000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenue,,,,TAKE TWO INTERACTIVE SOFTWARE INC (Filer) , 0000946581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20640000,,,,,,,,,,,,,
Netsales,,,,"TAPESTRY, INC. (Filer) ", 0001116132,,,,,4961400000.0,,,6027100000.0,,5746300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unrealizedgains-lossesonavailable-for-saleinvestmentsnet,,,,"TAPESTRY, INC. (Filer) ", 0001116132,,,,,500000.0,,,-500000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,8260299999.999999,8671100000.0,10484000000.0,Targa Resources Corp. (Filer) , 0001389170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlementsreclassifiedtorevenuespre-tax,-90800000.0,-138000000.0,38400000.0,Targa Resources Corp. (Filer) , 0001389170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlementsreclassifiedtorevenuespre-tax,-90800000.0,-138000000.0,38400000.0,Targa Resources Corp. (Filer) , 0001389170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Settlementsreclassifiedtorevenuespre-tax,-90800000.0,-138000000.0,38400000.0,Targa Resources Corp. (Filer) , 0001389170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenue,,,,TARGET CORP (Filer) , 0000027419,,,,,,,,,,,,,,,,93561000000.0,,,,,,78112000000.0,,,,,75356000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,TE Connectivity Ltd. (Filer) , 0001385157,,,,12172000000,,,13448000000,,,,,,,,,,14923000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,TE Connectivity Ltd. (Filer) , 0001385157,,,,12172000000,,,13448000000,,,,,,,,,,14923000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,TE Connectivity Ltd. (Filer) , 0001385157,,,,12172000000,,,13448000000,,,,,,,,,,14923000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,TE Connectivity Ltd. (Filer) , 0001385157,,,,12172000000,,,13448000000,,,,,,,,,,14923000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TE Connectivity Ltd. (Filer) , 0001385157,Deferredrevenue,7000000,4000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,,834200000.0,2901800000.0,TELEDYNE TECHNOLOGIES INC (Filer) , 0001094285,,,,749000000.0,743300000.0,784600000.0,802200000.0,782000000.0,745200000.0,,,,,,,809300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,,834200000.0,2901800000.0,TELEDYNE TECHNOLOGIES INC (Filer) , 0001094285,,,,749000000.0,743300000.0,784600000.0,802200000.0,782000000.0,745200000.0,,,,,,,809300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,,834200000.0,2901800000.0,TELEDYNE TECHNOLOGIES INC (Filer) , 0001094285,,,,749000000.0,743300000.0,784600000.0,802200000.0,782000000.0,745200000.0,,,,,,,809300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,,834200000.0,2901800000.0,TELEDYNE TECHNOLOGIES INC (Filer) , 0001094285,,,,749000000.0,743300000.0,784600000.0,802200000.0,782000000.0,745200000.0,,,,,,,809300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchanddevelopmenttaxcredits,,-2.2,-2.3,TELEDYNE TECHNOLOGIES INC (Filer) , 0001094285,,,,,,,,,,,,,,,,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,TELEDYNE TECHNOLOGIES INC (Filer) , 0001094285,Capitalizationofresearchanddevelopment,37100000.0,38800000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,2537156000,2595362000,2448383000,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netlossrecognizedinnetperiodiccostnetoftaxof-1694-1611and-1588respectively,5559000,5319000,5231000,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netlossrecognizedinnetperiodiccosttax,-1694000,-1611000,-1588000,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netlossrecognizedinnetperiodiccosttax,-1694000,-1611000,-1588000,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netlossrecognizedinnetperiodiccosttax,-1694000,-1611000,-1588000,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchanddevelopmenttaxcredit,-1100000.0,-1100000.0,-1600000.0,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Researchanddevelopmenttaxcredit,-1100000.0,-1100000.0,-1600000.0,TELEFLEX INC (Filer) , 0000096943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncome-LossAvailable-for-saleSecuritiesAdjustmentNetofTaxTotal,3474000,5325000,-773000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncome-LossAvailable-for-saleSecuritiesAdjustmentNetofTaxTotal,3474000,5325000,-773000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherComprehensiveIncome-LossAvailable-for-saleSecuritiesAdjustmentNetofTaxTotal,3474000,5325000,-773000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome-expense,2365000,690000,-1337000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome-expense,2365000,690000,-1337000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome-expense,2365000,690000,-1337000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome-expense,2365000,690000,-1337000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome-expense,2365000,690000,-1337000,"TERADYNE, INC (Filer) ", 0000097210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,"Tesla, Inc. (Filer) ", 0001318605,Researchanddevelopmentcredits,624000000,486000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,14461000000,14383000000,15784000000,TEXAS INSTRUMENTS INC (Filer) , 0000097476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,14461000000,14383000000,15784000000,TEXAS INSTRUMENTS INC (Filer) , 0000097476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenue,14461000000,14383000000,15784000000,TEXAS INSTRUMENTS INC (Filer) , 0000097476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Interestincome-expenserecognizedintheyearendedDecember31,39000000,9000000,-15000000,TEXAS INSTRUMENTS INC (Filer) , 0000097476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,,,13972000000.0,TEXTRON INC (Filer) , 0000217346,,,,,,,,,,,,,,,,11651000000.0,,,,,,,,,,,,13630000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,,,13972000000.0,TEXTRON INC (Filer) , 0000217346,,,,,,,,,,,,,,,,11651000000.0,,,,,,,,,,,,13630000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,,,13972000000.0,TEXTRON INC (Filer) , 0000217346,,,,,,,,,,,,,,,,11651000000.0,,,,,,,,,,,,13630000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,,,13972000000.0,TEXTRON INC (Filer) , 0000217346,,,,,,,3259000000.0,3227000000.0,3109000000.0,,2472000000.0,,,,2735000000.0,3667000000.0,,,,,,,,,,,,4035000000.0,,,,,2777000000.0,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,,,13972000000.0,TEXTRON INC (Filer) , 0000217346,,,,,,,3259000000.0,3227000000.0,3109000000.0,,2472000000.0,,,,2735000000.0,3667000000.0,,,,,,,,,,,,4035000000.0,,,,,2777000000.0,,,,,,,,,,,,,,,,,,,,,
Revenues,32218000000,25542000000,24358000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amortizationofnetlossandpriorservicebenefitincludedinnetperiodicpensioncost-netoftaxbenefitof42and5,18000000,8000000,15000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taxbenefitonamortizationofnetlossandpriorservicebenefitincludedinnetperiodicpensioncost,4000000,2000000,5000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taxbenefitonamortizationofnetlossandpriorservicebenefitincludedinnetperiodicpensioncost,4000000,2000000,5000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taxbenefitonamortizationofnetlossandpriorservicebenefitincludedinnetperiodicpensioncost,4000000,2000000,5000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taxbenefitonamortizationofnetlossandpriorservicebenefitincludedinnetperiodicpensioncost,4000000,2000000,5000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taxbenefitonamortizationofnetlossandpriorservicebenefitincludedinnetperiodicpensioncost,4000000,2000000,5000000,THERMO FISHER SCIENTIFIC INC. (Filer) , 0000097745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,TJX COMPANIES INC /DE/ (Filer) , 0000109198,,,,,,,,,,,,,,,,32136962000,,,,,,41716977000,,,,,38972934000,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netsales,,,,TJX COMPANIES INC /DE/ (Filer) , 0000109198,,,,,,,,,,,,,,,,32136962000,,,,,,41716977000,,,,,38972934000,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,10620352000,8351931000,7911046000,TRACTOR SUPPLY CO /DE/ (Filer) , 0000916365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,10620352000,8351931000,7911046000,TRACTOR SUPPLY CO /DE/ (Filer) , 0000916365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,10620352000,8351931000,7911046000,TRACTOR SUPPLY CO /DE/ (Filer) , 0000916365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetSales,10620352000,8351931000,7911046000,TRACTOR SUPPLY CO /DE/ (Filer) , 0000916365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,12454700000.0,13075900000.0,12343800000.0,Trane Technologies plc (Filer) , 0001466258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,12454700000.0,13075900000.0,12343800000.0,Trane Technologies plc (Filer) , 0001466258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Netrevenues,12454700000.0,13075900000.0,12343800000.0,Trane Technologies plc (Filer) , 0001466258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,,,,TransDigm Group INC (Filer) , 0001260221,,,,5103000000,,,5223000000,,,,,,,,,,4798000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,,,,TransDigm Group INC (Filer) , 0001260221,,,,5103000000,,,5223000000,,,,,,,,,,4798000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Revenues,,,,TransDigm Group INC (Filer) , 0001260221,,,,5103000000,,,5223000000,,,,,,,,,,4798000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,8397000000.0,8063000000.0,30282000000,"TRAVELERS COMPANIES, INC. (Filer) ", 0000086312,,,,8275000000.0,7401000000.0,7908000000.0,8013000000.0,7834000000.0,7671000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,8397000000.0,8063000000.0,30282000000,"TRAVELERS COMPANIES, INC. (Filer) ", 0000086312,,,,8275000000.0,7401000000.0,7908000000.0,8013000000.0,7834000000.0,7671000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenue,,,3108400000.0,TRIMBLE INC. (Filer) , 0000864749,,,,,,,,,,,,,,,,3147700000.0,,,,,,,,,,,,3264300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenue,,,3108400000.0,TRIMBLE INC. (Filer) , 0000864749,,,,,,,,,,,,,,,,3147700000.0,,,,,,,,,,,,3264300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenue,,,3108400000.0,TRIMBLE INC. (Filer) , 0000864749,,,,,,,,,,,,,,,,3147700000.0,,,,,,,,,,,,3264300000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
Acquireddeferredrevenueadjustment,,,-23600000.0,TRIMBLE INC. (Filer) , 0000864749,,,,,,,,,,,,,,,,-4300000.0,,,,,,,,,,,,-7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
U.S.Federalresearchanddevelopmentcredits,,,-3.7,TRIMBLE INC. (Filer) , 0000864749,,,,,,,,,,,,,,,,-2.3,,,,,,,,,,,,-2.8,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalinterestincome,15548000000,9409000000,8120000000,TRUIST FINANCIAL CORP (Filer) , 0000092230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,1116663000,1086427000,935282000,TYLER TECHNOLOGIES INC (Filer) , 0000860731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,1116663000,1086427000,935282000,TYLER TECHNOLOGIES INC (Filer) , 0000860731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,1116663000,1086427000,935282000,TYLER TECHNOLOGIES INC (Filer) , 0000860731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Totalrevenues,1116663000,1086427000,935282000,TYLER TECHNOLOGIES INC (Filer) , 0000860731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,47049000000,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,47049000000,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,47049000000,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,40052000000,,,,,,,,,,,,
Sales,,,,"TYSON FOODS, INC. (Filer) ", 0000100493,,,,,,,42405000000,,,,,,,,43185000000,,,,,,,,,,,,,,,,,,,,,,,,,,,40052000000,,,,,,,,,,,,
